Event ID,Event,Begin Date,End Date,Summary,Estimated Cost (Billions),Deaths,State,Category
157,Blizzard/ Floods,1/1/96,1/31/96,"Very heavy snowstorm (1-4 feet) over Appalachians, Mid-Atlantic, and Northeast; followed by severe flooding in parts of same area due to rain and snowmelt.",$4.8 CI,187,SC,Winter Storm
157,Blizzard/ Floods,1/1/96,1/31/96,"Very heavy snowstorm (1-4 feet) over Appalachians, Mid-Atlantic, and Northeast; followed by severe flooding in parts of same area due to rain and snowmelt.",$4.8 CI,187,TN,Winter Storm
157,Blizzard/ Floods,1/1/96,1/31/96,"Very heavy snowstorm (1-4 feet) over Appalachians, Mid-Atlantic, and Northeast; followed by severe flooding in parts of same area due to rain and snowmelt.",$4.8 CI,187,TX,Winter Storm
157,Blizzard/ Floods,1/1/96,1/31/96,"Very heavy snowstorm (1-4 feet) over Appalachians, Mid-Atlantic, and Northeast; followed by severe flooding in parts of same area due to rain and snowmelt.",$4.8 CI,187,VA,Winter Storm
157,Blizzard/ Floods,1/1/96,1/31/96,"Very heavy snowstorm (1-4 feet) over Appalachians, Mid-Atlantic, and Northeast; followed by severe flooding in parts of same area due to rain and snowmelt.",$4.8 CI,187,WV,Winter Storm
158,Hurricane Opal,10/4/95,10/6/95,"Category 3 hurricane strikes Florida panhandle, Alabama, western Georgia, eastern Tennessee, and the western Carolinas, causing storm surge, wind, and flooding damage.",$7.6 CI,27,AL,Tropical Cyclone
158,Hurricane Opal,10/4/95,10/6/95,"Category 3 hurricane strikes Florida panhandle, Alabama, western Georgia, eastern Tennessee, and the western Carolinas, causing storm surge, wind, and flooding damage.",$7.6 CI,27,FL,Tropical Cyclone
158,Hurricane Opal,10/4/95,10/6/95,"Category 3 hurricane strikes Florida panhandle, Alabama, western Georgia, eastern Tennessee, and the western Carolinas, causing storm surge, wind, and flooding damage.",$7.6 CI,27,GA,Tropical Cyclone
158,Hurricane Opal,10/4/95,10/6/95,"Category 3 hurricane strikes Florida panhandle, Alabama, western Georgia, eastern Tennessee, and the western Carolinas, causing storm surge, wind, and flooding damage.",$7.6 CI,27,NC,Tropical Cyclone
158,Hurricane Opal,10/4/95,10/6/95,"Category 3 hurricane strikes Florida panhandle, Alabama, western Georgia, eastern Tennessee, and the western Carolinas, causing storm surge, wind, and flooding damage.",$7.6 CI,27,SC,Tropical Cyclone
158,Hurricane Opal,10/4/95,10/6/95,"Category 3 hurricane strikes Florida panhandle, Alabama, western Georgia, eastern Tennessee, and the western Carolinas, causing storm surge, wind, and flooding damage.",$7.6 CI,27,TN,Tropical Cyclone
160,South Plains Severe Weather,5/5/95,5/7/95,"Torrential rains, hail, and tornadoes across Texas-Oklahoma and southeast Louisiana-southern Mississippi, with Dallas and New Orleans areas (10-25 inch rains in 5 days) hardest hit.",$8.9 CI,32,IL,Severe Storm
160,South Plains Severe Weather,5/5/95,5/7/95,"Torrential rains, hail, and tornadoes across Texas-Oklahoma and southeast Louisiana-southern Mississippi, with Dallas and New Orleans areas (10-25 inch rains in 5 days) hardest hit.",$8.9 CI,32,LA,Severe Storm
160,South Plains Severe Weather,5/5/95,5/7/95,"Torrential rains, hail, and tornadoes across Texas-Oklahoma and southeast Louisiana-southern Mississippi, with Dallas and New Orleans areas (10-25 inch rains in 5 days) hardest hit.",$8.9 CI,32,MO,Severe Storm
160,South Plains Severe Weather,5/5/95,5/7/95,"Torrential rains, hail, and tornadoes across Texas-Oklahoma and southeast Louisiana-southern Mississippi, with Dallas and New Orleans areas (10-25 inch rains in 5 days) hardest hit.",$8.9 CI,32,MS,Severe Storm
160,South Plains Severe Weather,5/5/95,5/7/95,"Torrential rains, hail, and tornadoes across Texas-Oklahoma and southeast Louisiana-southern Mississippi, with Dallas and New Orleans areas (10-25 inch rains in 5 days) hardest hit.",$8.9 CI,32,OK,Severe Storm
160,South Plains Severe Weather,5/5/95,5/7/95,"Torrential rains, hail, and tornadoes across Texas-Oklahoma and southeast Louisiana-southern Mississippi, with Dallas and New Orleans areas (10-25 inch rains in 5 days) hardest hit.",$8.9 CI,32,TX,Severe Storm
161,California Flooding,1/1/95,3/31/95,Frequent winter storms cause 20-70 inch rainfall and periodic flooding across much of California,$4.1 CI,27,CA,Flooding
162,Western Fire Season,6/1/94,11/30/94,Severe wildfire season in the western states due to dry weather conditions.,$1.2* CI,0,AZ,Wildfire
162,Western Fire Season,6/1/94,11/30/94,Severe wildfire season in the western states due to dry weather conditions.,$1.2* CI,0,CA,Wildfire
162,Western Fire Season,6/1/94,11/30/94,Severe wildfire season in the western states due to dry weather conditions.,$1.2* CI,0,CO,Wildfire
162,Western Fire Season,6/1/94,11/30/94,Severe wildfire season in the western states due to dry weather conditions.,$1.2* CI,0,NM,Wildfire
162,Western Fire Season,6/1/94,11/30/94,Severe wildfire season in the western states due to dry weather conditions.,$1.2* CI,0,NV,Wildfire
162,Western Fire Season,6/1/94,11/30/94,Severe wildfire season in the western states due to dry weather conditions.,$1.2* CI,0,OR,Wildfire
162,Western Fire Season,6/1/94,11/30/94,Severe wildfire season in the western states due to dry weather conditions.,$1.2* CI,0,TX,Wildfire
162,Western Fire Season,6/1/94,11/30/94,Severe wildfire season in the western states due to dry weather conditions.,$1.2* CI,0,UT,Wildfire
162,Western Fire Season,6/1/94,11/30/94,Severe wildfire season in the western states due to dry weather conditions.,$1.2* CI,0,WA,Wildfire
163,Texas Flooding,10/16/94,10/25/94,Torrential rain (10-25 inches in 5 days) and thunderstorms cause flooding across much of southeast Texas,$1.7 CI,19,TX,Flooding
164,Tropical Storm Alberto,7/7/94,7/10/94,"Remnants of slow-moving Alberto bring torrential 10-25 inch rains in 3 days, widespread flooding and agricultural damage in parts of Georgia, Alabama, and panhandle of Florida.",$1.7 CI,32,AL,Tropical Cyclone
164,Tropical Storm Alberto,7/7/94,7/10/94,"Remnants of slow-moving Alberto bring torrential 10-25 inch rains in 3 days, widespread flooding and agricultural damage in parts of Georgia, Alabama, and panhandle of Florida.",$1.7 CI,32,FL,Tropical Cyclone
164,Tropical Storm Alberto,7/7/94,7/10/94,"Remnants of slow-moving Alberto bring torrential 10-25 inch rains in 3 days, widespread flooding and agricultural damage in parts of Georgia, Alabama, and panhandle of Florida.",$1.7 CI,32,GA,Tropical Cyclone
165,Midwest/ Plains Tornadoes,4/25/94,4/27/94,"South, Southwest, Southeast, Midwest hit by tornadoes.",$1.7 CI,3,AR,Severe Storm
165,Midwest/ Plains Tornadoes,4/25/94,4/27/94,"South, Southwest, Southeast, Midwest hit by tornadoes.",$1.7 CI,3,CO,Severe Storm
165,Midwest/ Plains Tornadoes,4/25/94,4/27/94,"South, Southwest, Southeast, Midwest hit by tornadoes.",$1.7 CI,3,IA,Severe Storm
165,Midwest/ Plains Tornadoes,4/25/94,4/27/94,"South, Southwest, Southeast, Midwest hit by tornadoes.",$1.7 CI,3,IL,Severe Storm
165,Midwest/ Plains Tornadoes,4/25/94,4/27/94,"South, Southwest, Southeast, Midwest hit by tornadoes.",$1.7 CI,3,IN,Severe Storm
165,Midwest/ Plains Tornadoes,4/25/94,4/27/94,"South, Southwest, Southeast, Midwest hit by tornadoes.",$1.7 CI,3,KS,Severe Storm
165,Midwest/ Plains Tornadoes,4/25/94,4/27/94,"South, Southwest, Southeast, Midwest hit by tornadoes.",$1.7 CI,3,MN,Severe Storm
165,Midwest/ Plains Tornadoes,4/25/94,4/27/94,"South, Southwest, Southeast, Midwest hit by tornadoes.",$1.7 CI,3,MO,Severe Storm
165,Midwest/ Plains Tornadoes,4/25/94,4/27/94,"South, Southwest, Southeast, Midwest hit by tornadoes.",$1.7 CI,3,NE,Severe Storm
165,Midwest/ Plains Tornadoes,4/25/94,4/27/94,"South, Southwest, Southeast, Midwest hit by tornadoes.",$1.7 CI,3,OK,Severe Storm
165,Midwest/ Plains Tornadoes,4/25/94,4/27/94,"South, Southwest, Southeast, Midwest hit by tornadoes.",$1.7 CI,3,SD,Severe Storm
165,Midwest/ Plains Tornadoes,4/25/94,4/27/94,"South, Southwest, Southeast, Midwest hit by tornadoes.",$1.7 CI,3,TX,Severe Storm
166,Southeast Ice Storm,2/8/94,2/13/94,"Intense ice storm with extensive damage in portions of TX, OK, AR, LA, MS, AL, TN, GA, SC, NC, and VA.",$5.0 CI,9,AL,Winter Storm
166,Southeast Ice Storm,2/8/94,2/13/94,"Intense ice storm with extensive damage in portions of TX, OK, AR, LA, MS, AL, TN, GA, SC, NC, and VA.",$5.0 CI,9,AR,Winter Storm
166,Southeast Ice Storm,2/8/94,2/13/94,"Intense ice storm with extensive damage in portions of TX, OK, AR, LA, MS, AL, TN, GA, SC, NC, and VA.",$5.0 CI,9,CT,Winter Storm
166,Southeast Ice Storm,2/8/94,2/13/94,"Intense ice storm with extensive damage in portions of TX, OK, AR, LA, MS, AL, TN, GA, SC, NC, and VA.",$5.0 CI,9,DE,Winter Storm
166,Southeast Ice Storm,2/8/94,2/13/94,"Intense ice storm with extensive damage in portions of TX, OK, AR, LA, MS, AL, TN, GA, SC, NC, and VA.",$5.0 CI,9,GA,Winter Storm
166,Southeast Ice Storm,2/8/94,2/13/94,"Intense ice storm with extensive damage in portions of TX, OK, AR, LA, MS, AL, TN, GA, SC, NC, and VA.",$5.0 CI,9,KY,Winter Storm
166,Southeast Ice Storm,2/8/94,2/13/94,"Intense ice storm with extensive damage in portions of TX, OK, AR, LA, MS, AL, TN, GA, SC, NC, and VA.",$5.0 CI,9,LA,Winter Storm
166,Southeast Ice Storm,2/8/94,2/13/94,"Intense ice storm with extensive damage in portions of TX, OK, AR, LA, MS, AL, TN, GA, SC, NC, and VA.",$5.0 CI,9,MA,Winter Storm
166,Southeast Ice Storm,2/8/94,2/13/94,"Intense ice storm with extensive damage in portions of TX, OK, AR, LA, MS, AL, TN, GA, SC, NC, and VA.",$5.0 CI,9,MD,Winter Storm
166,Southeast Ice Storm,2/8/94,2/13/94,"Intense ice storm with extensive damage in portions of TX, OK, AR, LA, MS, AL, TN, GA, SC, NC, and VA.",$5.0 CI,9,MS,Winter Storm
166,Southeast Ice Storm,2/8/94,2/13/94,"Intense ice storm with extensive damage in portions of TX, OK, AR, LA, MS, AL, TN, GA, SC, NC, and VA.",$5.0 CI,9,NC,Winter Storm
166,Southeast Ice Storm,2/8/94,2/13/94,"Intense ice storm with extensive damage in portions of TX, OK, AR, LA, MS, AL, TN, GA, SC, NC, and VA.",$5.0 CI,9,NJ,Winter Storm
166,Southeast Ice Storm,2/8/94,2/13/94,"Intense ice storm with extensive damage in portions of TX, OK, AR, LA, MS, AL, TN, GA, SC, NC, and VA.",$5.0 CI,9,NY,Winter Storm
166,Southeast Ice Storm,2/8/94,2/13/94,"Intense ice storm with extensive damage in portions of TX, OK, AR, LA, MS, AL, TN, GA, SC, NC, and VA.",$5.0 CI,9,PA,Winter Storm
166,Southeast Ice Storm,2/8/94,2/13/94,"Intense ice storm with extensive damage in portions of TX, OK, AR, LA, MS, AL, TN, GA, SC, NC, and VA.",$5.0 CI,9,RI,Winter Storm
166,Southeast Ice Storm,2/8/94,2/13/94,"Intense ice storm with extensive damage in portions of TX, OK, AR, LA, MS, AL, TN, GA, SC, NC, and VA.",$5.0 CI,9,SC,Winter Storm
166,Southeast Ice Storm,2/8/94,2/13/94,"Intense ice storm with extensive damage in portions of TX, OK, AR, LA, MS, AL, TN, GA, SC, NC, and VA.",$5.0 CI,9,TN,Winter Storm
166,Southeast Ice Storm,2/8/94,2/13/94,"Intense ice storm with extensive damage in portions of TX, OK, AR, LA, MS, AL, TN, GA, SC, NC, and VA.",$5.0 CI,9,TX,Winter Storm
166,Southeast Ice Storm,2/8/94,2/13/94,"Intense ice storm with extensive damage in portions of TX, OK, AR, LA, MS, AL, TN, GA, SC, NC, and VA.",$5.0 CI,9,VA,Winter Storm
166,Southeast Ice Storm,2/8/94,2/13/94,"Intense ice storm with extensive damage in portions of TX, OK, AR, LA, MS, AL, TN, GA, SC, NC, and VA.",$5.0 CI,9,WV,Winter Storm
167,"Winter Storm, Cold Wave",1/17/94,1/20/94,Winter storm affects Southeast and Northeast,$1.7 CI,70,CT,Winter Storm
167,"Winter Storm, Cold Wave",1/17/94,1/20/94,Winter storm affects Southeast and Northeast,$1.7 CI,70,DE,Winter Storm
167,"Winter Storm, Cold Wave",1/17/94,1/20/94,Winter storm affects Southeast and Northeast,$1.7 CI,70,IL,Winter Storm
167,"Winter Storm, Cold Wave",1/17/94,1/20/94,Winter storm affects Southeast and Northeast,$1.7 CI,70,IN,Winter Storm
167,"Winter Storm, Cold Wave",1/17/94,1/20/94,Winter storm affects Southeast and Northeast,$1.7 CI,70,KY,Winter Storm
167,"Winter Storm, Cold Wave",1/17/94,1/20/94,Winter storm affects Southeast and Northeast,$1.7 CI,70,MA,Winter Storm
167,"Winter Storm, Cold Wave",1/17/94,1/20/94,Winter storm affects Southeast and Northeast,$1.7 CI,70,MD,Winter Storm
167,"Winter Storm, Cold Wave",1/17/94,1/20/94,Winter storm affects Southeast and Northeast,$1.7 CI,70,ME,Winter Storm
167,"Winter Storm, Cold Wave",1/17/94,1/20/94,Winter storm affects Southeast and Northeast,$1.7 CI,70,NC,Winter Storm
167,"Winter Storm, Cold Wave",1/17/94,1/20/94,Winter storm affects Southeast and Northeast,$1.7 CI,70,NH,Winter Storm
167,"Winter Storm, Cold Wave",1/17/94,1/20/94,Winter storm affects Southeast and Northeast,$1.7 CI,70,NJ,Winter Storm
167,"Winter Storm, Cold Wave",1/17/94,1/20/94,Winter storm affects Southeast and Northeast,$1.7 CI,70,NY,Winter Storm
167,"Winter Storm, Cold Wave",1/17/94,1/20/94,Winter storm affects Southeast and Northeast,$1.7 CI,70,OH,Winter Storm
167,"Winter Storm, Cold Wave",1/17/94,1/20/94,Winter storm affects Southeast and Northeast,$1.7 CI,70,PA,Winter Storm
167,"Winter Storm, Cold Wave",1/17/94,1/20/94,Winter storm affects Southeast and Northeast,$1.7 CI,70,RI,Winter Storm
167,"Winter Storm, Cold Wave",1/17/94,1/20/94,Winter storm affects Southeast and Northeast,$1.7 CI,70,SC,Winter Storm
167,"Winter Storm, Cold Wave",1/17/94,1/20/94,Winter storm affects Southeast and Northeast,$1.7 CI,70,TN,Winter Storm
167,"Winter Storm, Cold Wave",1/17/94,1/20/94,Winter storm affects Southeast and Northeast,$1.7 CI,70,VA,Winter Storm
167,"Winter Storm, Cold Wave",1/17/94,1/20/94,Winter storm affects Southeast and Northeast,$1.7 CI,70,VT,Winter Storm
167,"Winter Storm, Cold Wave",1/17/94,1/20/94,Winter storm affects Southeast and Northeast,$1.7 CI,70,WV,Winter Storm
168,California Wildfires,9/1/93,11/30/93,"Dry weather, high winds and wildfires in Southern California",$2.4 CI,4,CA,Wildfire
169,Southeast Drought/ Heat Wave,6/1/93,8/31/93,Drought and heat wave across Southeastern U.S.,$2.2 CI,16,AL,Drought
169,Southeast Drought/ Heat Wave,6/1/93,8/31/93,Drought and heat wave across Southeastern U.S.,$2.2 CI,16,FL,Drought
169,Southeast Drought/ Heat Wave,6/1/93,8/31/93,Drought and heat wave across Southeastern U.S.,$2.2 CI,16,GA,Drought
169,Southeast Drought/ Heat Wave,6/1/93,8/31/93,Drought and heat wave across Southeastern U.S.,$2.2 CI,16,MD,Drought
169,Southeast Drought/ Heat Wave,6/1/93,8/31/93,Drought and heat wave across Southeastern U.S.,$2.2 CI,16,NC,Drought
169,Southeast Drought/ Heat Wave,6/1/93,8/31/93,Drought and heat wave across Southeastern U.S.,$2.2 CI,16,SC,Drought
169,Southeast Drought/ Heat Wave,6/1/93,8/31/93,Drought and heat wave across Southeastern U.S.,$2.2 CI,16,TN,Drought
169,Southeast Drought/ Heat Wave,6/1/93,8/31/93,Drought and heat wave across Southeastern U.S.,$2.2 CI,16,VA,Drought
170,Midwest Flooding,6/27/93,8/15/93,"Severe, widespread flooding in central U.S. due to persistent heavy rains and thunderstorms.",$36.1 CI,48,IA,Flooding
170,Midwest Flooding,6/27/93,8/15/93,"Severe, widespread flooding in central U.S. due to persistent heavy rains and thunderstorms.",$36.1 CI,48,IL,Flooding
170,Midwest Flooding,6/27/93,8/15/93,"Severe, widespread flooding in central U.S. due to persistent heavy rains and thunderstorms.",$36.1 CI,48,IN,Flooding
170,Midwest Flooding,6/27/93,8/15/93,"Severe, widespread flooding in central U.S. due to persistent heavy rains and thunderstorms.",$36.1 CI,48,KS,Flooding
170,Midwest Flooding,6/27/93,8/15/93,"Severe, widespread flooding in central U.S. due to persistent heavy rains and thunderstorms.",$36.1 CI,48,MN,Flooding
170,Midwest Flooding,6/27/93,8/15/93,"Severe, widespread flooding in central U.S. due to persistent heavy rains and thunderstorms.",$36.1 CI,48,MO,Flooding
170,Midwest Flooding,6/27/93,8/15/93,"Severe, widespread flooding in central U.S. due to persistent heavy rains and thunderstorms.",$36.1 CI,48,MS,Flooding
170,Midwest Flooding,6/27/93,8/15/93,"Severe, widespread flooding in central U.S. due to persistent heavy rains and thunderstorms.",$36.1 CI,48,ND,Flooding
170,Midwest Flooding,6/27/93,8/15/93,"Severe, widespread flooding in central U.S. due to persistent heavy rains and thunderstorms.",$36.1 CI,48,NE,Flooding
170,Midwest Flooding,6/27/93,8/15/93,"Severe, widespread flooding in central U.S. due to persistent heavy rains and thunderstorms.",$36.1 CI,48,SD,Flooding
170,Midwest Flooding,6/27/93,8/15/93,"Severe, widespread flooding in central U.S. due to persistent heavy rains and thunderstorms.",$36.1 CI,48,WI,Flooding
171,East Coast Blizzard and Severe Weather,3/11/93,3/14/93,"Storm of the Century hits entire eastern seaboard with tornadoes (FL), high winds, and heavy snows (2-4 feet).",$9.5 CI,270,AL,Winter Storm
171,East Coast Blizzard and Severe Weather,3/11/93,3/14/93,"Storm of the Century hits entire eastern seaboard with tornadoes (FL), high winds, and heavy snows (2-4 feet).",$9.5 CI,270,CT,Winter Storm
171,East Coast Blizzard and Severe Weather,3/11/93,3/14/93,"Storm of the Century hits entire eastern seaboard with tornadoes (FL), high winds, and heavy snows (2-4 feet).",$9.5 CI,270,DE,Winter Storm
171,East Coast Blizzard and Severe Weather,3/11/93,3/14/93,"Storm of the Century hits entire eastern seaboard with tornadoes (FL), high winds, and heavy snows (2-4 feet).",$9.5 CI,270,FL,Winter Storm
171,East Coast Blizzard and Severe Weather,3/11/93,3/14/93,"Storm of the Century hits entire eastern seaboard with tornadoes (FL), high winds, and heavy snows (2-4 feet).",$9.5 CI,270,GA,Winter Storm
171,East Coast Blizzard and Severe Weather,3/11/93,3/14/93,"Storm of the Century hits entire eastern seaboard with tornadoes (FL), high winds, and heavy snows (2-4 feet).",$9.5 CI,270,KY,Winter Storm
171,East Coast Blizzard and Severe Weather,3/11/93,3/14/93,"Storm of the Century hits entire eastern seaboard with tornadoes (FL), high winds, and heavy snows (2-4 feet).",$9.5 CI,270,LA,Winter Storm
171,East Coast Blizzard and Severe Weather,3/11/93,3/14/93,"Storm of the Century hits entire eastern seaboard with tornadoes (FL), high winds, and heavy snows (2-4 feet).",$9.5 CI,270,MA,Winter Storm
171,East Coast Blizzard and Severe Weather,3/11/93,3/14/93,"Storm of the Century hits entire eastern seaboard with tornadoes (FL), high winds, and heavy snows (2-4 feet).",$9.5 CI,270,MD,Winter Storm
171,East Coast Blizzard and Severe Weather,3/11/93,3/14/93,"Storm of the Century hits entire eastern seaboard with tornadoes (FL), high winds, and heavy snows (2-4 feet).",$9.5 CI,270,ME,Winter Storm
171,East Coast Blizzard and Severe Weather,3/11/93,3/14/93,"Storm of the Century hits entire eastern seaboard with tornadoes (FL), high winds, and heavy snows (2-4 feet).",$9.5 CI,270,MS,Winter Storm
171,East Coast Blizzard and Severe Weather,3/11/93,3/14/93,"Storm of the Century hits entire eastern seaboard with tornadoes (FL), high winds, and heavy snows (2-4 feet).",$9.5 CI,270,NC,Winter Storm
171,East Coast Blizzard and Severe Weather,3/11/93,3/14/93,"Storm of the Century hits entire eastern seaboard with tornadoes (FL), high winds, and heavy snows (2-4 feet).",$9.5 CI,270,NH,Winter Storm
171,East Coast Blizzard and Severe Weather,3/11/93,3/14/93,"Storm of the Century hits entire eastern seaboard with tornadoes (FL), high winds, and heavy snows (2-4 feet).",$9.5 CI,270,NJ,Winter Storm
171,East Coast Blizzard and Severe Weather,3/11/93,3/14/93,"Storm of the Century hits entire eastern seaboard with tornadoes (FL), high winds, and heavy snows (2-4 feet).",$9.5 CI,270,NY,Winter Storm
171,East Coast Blizzard and Severe Weather,3/11/93,3/14/93,"Storm of the Century hits entire eastern seaboard with tornadoes (FL), high winds, and heavy snows (2-4 feet).",$9.5 CI,270,OH,Winter Storm
171,East Coast Blizzard and Severe Weather,3/11/93,3/14/93,"Storm of the Century hits entire eastern seaboard with tornadoes (FL), high winds, and heavy snows (2-4 feet).",$9.5 CI,270,PA,Winter Storm
171,East Coast Blizzard and Severe Weather,3/11/93,3/14/93,"Storm of the Century hits entire eastern seaboard with tornadoes (FL), high winds, and heavy snows (2-4 feet).",$9.5 CI,270,RI,Winter Storm
171,East Coast Blizzard and Severe Weather,3/11/93,3/14/93,"Storm of the Century hits entire eastern seaboard with tornadoes (FL), high winds, and heavy snows (2-4 feet).",$9.5 CI,270,SC,Winter Storm
171,East Coast Blizzard and Severe Weather,3/11/93,3/14/93,"Storm of the Century hits entire eastern seaboard with tornadoes (FL), high winds, and heavy snows (2-4 feet).",$9.5 CI,270,TN,Winter Storm
171,East Coast Blizzard and Severe Weather,3/11/93,3/14/93,"Storm of the Century hits entire eastern seaboard with tornadoes (FL), high winds, and heavy snows (2-4 feet).",$9.5 CI,270,TX,Winter Storm
171,East Coast Blizzard and Severe Weather,3/11/93,3/14/93,"Storm of the Century hits entire eastern seaboard with tornadoes (FL), high winds, and heavy snows (2-4 feet).",$9.5 CI,270,VA,Winter Storm
171,East Coast Blizzard and Severe Weather,3/11/93,3/14/93,"Storm of the Century hits entire eastern seaboard with tornadoes (FL), high winds, and heavy snows (2-4 feet).",$9.5 CI,270,VT,Winter Storm
171,East Coast Blizzard and Severe Weather,3/11/93,3/14/93,"Storm of the Century hits entire eastern seaboard with tornadoes (FL), high winds, and heavy snows (2-4 feet).",$9.5 CI,270,WV,Winter Storm
172,Northeast Winter Storm,12/10/92,12/13/92,"Slow-moving storm batters northeast U.S. coast, New England hardest hit.",$4.4 CI,19,CT,Winter Storm
172,Northeast Winter Storm,12/10/92,12/13/92,"Slow-moving storm batters northeast U.S. coast, New England hardest hit.",$4.4 CI,19,DE,Winter Storm
172,Northeast Winter Storm,12/10/92,12/13/92,"Slow-moving storm batters northeast U.S. coast, New England hardest hit.",$4.4 CI,19,MA,Winter Storm
172,Northeast Winter Storm,12/10/92,12/13/92,"Slow-moving storm batters northeast U.S. coast, New England hardest hit.",$4.4 CI,19,MD,Winter Storm
172,Northeast Winter Storm,12/10/92,12/13/92,"Slow-moving storm batters northeast U.S. coast, New England hardest hit.",$4.4 CI,19,NJ,Winter Storm
172,Northeast Winter Storm,12/10/92,12/13/92,"Slow-moving storm batters northeast U.S. coast, New England hardest hit.",$4.4 CI,19,NY,Winter Storm
172,Northeast Winter Storm,12/10/92,12/13/92,"Slow-moving storm batters northeast U.S. coast, New England hardest hit.",$4.4 CI,19,PA,Winter Storm
172,Northeast Winter Storm,12/10/92,12/13/92,"Slow-moving storm batters northeast U.S. coast, New England hardest hit.",$4.4 CI,19,RI,Winter Storm
172,Northeast Winter Storm,12/10/92,12/13/92,"Slow-moving storm batters northeast U.S. coast, New England hardest hit.",$4.4 CI,19,VA,Winter Storm
172,Northeast Winter Storm,12/10/92,12/13/92,"Slow-moving storm batters northeast U.S. coast, New England hardest hit.",$4.4 CI,19,WV,Winter Storm
173,Hurricane Iniki,9/11/92,9/12/92,Category 4 hurricane hits Hawaiian island of Kauai,$5.5 CI,7,HI,Tropical Cyclone
174,Hurricane Andrew,8/23/92,8/27/92,"Category 4 hurricane hits Florida and Louisiana, high winds damage or destroy over 125,000 homes",$47.8 CI,61,FL,Tropical Cyclone
174,Hurricane Andrew,8/23/92,8/27/92,"Category 4 hurricane hits Florida and Louisiana, high winds damage or destroy over 125,000 homes",$47.8 CI,61,LA,Tropical Cyclone
175,"Severe Storms, Hail",6/19/92,6/20/92,Severe storms with hail hit Kansas and Oklahoma,$1.3* CI,0,KS,Severe Storm
175,"Severe Storms, Hail",6/19/92,6/20/92,Severe storms with hail hit Kansas and Oklahoma,$1.3* CI,0,OK,Severe Storm
176,"Hail, Tornadoes",4/28/92,4/29/92,Severe Storms hit Oklahoma and Texas with tornadoes and hail,$1.7 CI,0,OK,Severe Storm
176,"Hail, Tornadoes",4/28/92,4/29/92,Severe Storms hit Oklahoma and Texas with tornadoes and hail,$1.7 CI,0,TX,Severe Storm
177,Severe Storms,3/24/92,3/25/92,"Severe storms affect the South, Southeast",$1.4* CI,0,FL,Severe Storm
177,Severe Storms,3/24/92,3/25/92,"Severe storms affect the South, Southeast",$1.4* CI,0,LA,Severe Storm
177,Severe Storms,3/24/92,3/25/92,"Severe storms affect the South, Southeast",$1.4* CI,0,TX,Severe Storm
178,Oakland Firestorm,10/1/91,10/31/91,"Oakland, California firestorm due to low humidities and high winds burned over 3,000 homes.",$6.0 CI,25,CA,Wildfire
179,U.S. Drought,3/1/91,8/31/91,"Drought conditions over parts of the West, Central and eastern U.S. most affected the states IL, IN, KS, MN, OH, OR, PA, SD, and WA.",$5.5 CI,0,IA,Drought
179,U.S. Drought,3/1/91,8/31/91,"Drought conditions over parts of the West, Central and eastern U.S. most affected the states IL, IN, KS, MN, OH, OR, PA, SD, and WA.",$5.5 CI,0,IL,Drought
179,U.S. Drought,3/1/91,8/31/91,"Drought conditions over parts of the West, Central and eastern U.S. most affected the states IL, IN, KS, MN, OH, OR, PA, SD, and WA.",$5.5 CI,0,IN,Drought
179,U.S. Drought,3/1/91,8/31/91,"Drought conditions over parts of the West, Central and eastern U.S. most affected the states IL, IN, KS, MN, OH, OR, PA, SD, and WA.",$5.5 CI,0,KS,Drought
179,U.S. Drought,3/1/91,8/31/91,"Drought conditions over parts of the West, Central and eastern U.S. most affected the states IL, IN, KS, MN, OH, OR, PA, SD, and WA.",$5.5 CI,0,MN,Drought
179,U.S. Drought,3/1/91,8/31/91,"Drought conditions over parts of the West, Central and eastern U.S. most affected the states IL, IN, KS, MN, OH, OR, PA, SD, and WA.",$5.5 CI,0,MO,Drought
179,U.S. Drought,3/1/91,8/31/91,"Drought conditions over parts of the West, Central and eastern U.S. most affected the states IL, IN, KS, MN, OH, OR, PA, SD, and WA.",$5.5 CI,0,OH,Drought
179,U.S. Drought,3/1/91,8/31/91,"Drought conditions over parts of the West, Central and eastern U.S. most affected the states IL, IN, KS, MN, OH, OR, PA, SD, and WA.",$5.5 CI,0,OK,Drought
179,U.S. Drought,3/1/91,8/31/91,"Drought conditions over parts of the West, Central and eastern U.S. most affected the states IL, IN, KS, MN, OH, OR, PA, SD, and WA.",$5.5 CI,0,OR,Drought
179,U.S. Drought,3/1/91,8/31/91,"Drought conditions over parts of the West, Central and eastern U.S. most affected the states IL, IN, KS, MN, OH, OR, PA, SD, and WA.",$5.5 CI,0,PA,Drought
179,U.S. Drought,3/1/91,8/31/91,"Drought conditions over parts of the West, Central and eastern U.S. most affected the states IL, IN, KS, MN, OH, OR, PA, SD, and WA.",$5.5 CI,0,WA,Drought
179,U.S. Drought,3/1/91,8/31/91,"Drought conditions over parts of the West, Central and eastern U.S. most affected the states IL, IN, KS, MN, OH, OR, PA, SD, and WA.",$5.5 CI,0,WV,Drought
180,Hurricane Bob,8/18/91,8/20/91,"Hurricane affecting coastal North Carolina, Long Island, and New England.",$2.7 CI,18,CT,Tropical Cyclone
